Fecha,arima_Pronostico,arima_li,arima_ls,sarimax_Pronostico,sarimax_li,sarimax_ls,Variable
2026-06-01,41217.70101815996,22073.732044021064,60361.66999229886,29659.62051166613,16148.822334838658,43170.4186884936,Colchane
2026-01-01,18710.193873644763,9532.963483100237,27887.42426418929,34855.96175510953,29478.120977219503,40233.80253299955,03. II - ANTOFAGASTA
2026-02-01,16026.881040205079,4090.685121729375,27963.07695868078,23551.726374886097,17085.075095233915,30018.37765453828,03. II - ANTOFAGASTA
2026-03-01,14220.448229345835,1225.3376448382442,27215.558813853426,16587.6518906559,9690.674974023163,23484.62880728864,03. II - ANTOFAGASTA
2026-04-01,13004.339746025315,0,26451.932181258362,16413.990616009276,9333.551091706599,23494.430140311953,03. II - ANTOFAGASTA
2026-05-01,12185.643454464558,0,25833.36663267616,11506.253192390313,4345.519949054406,18666.98643572622,03. II - ANTOFAGASTA
2026-06-01,11634.488991677475,0,25371.953666455232,7646.119456828085,449.8707866855211,14842.36812697065,03. II - ANTOFAGASTA
2026-01-01,112.97798289763873,4.198213323586302,221.75775247169116,101.21970946390186,0,226.79355618865355,Aeródromo El Loa
2026-02-01,129.144646584789,0,279.54000884282436,113.26019142467274,0,289.0420860657001,Aeródromo El Loa
2026-03-01,131.19436595298035,0,325.6332644656214,125.27036083261441,0,355.833278580975,Aeródromo El Loa
2026-04-01,123.14555574649913,0,353.75258389869487,200.26774271474633,0,475.4770505784036,Aeródromo El Loa
2026-05-01,108.86287595382868,0,365.0596771541099,112.34598401283853,0,414.25091821947495,Aeródromo El Loa
2026-06-01,91.7011827075865,0,363.69058955349084,71.49287394252092,0,395.5673428815355,Aeródromo El Loa
2026-01-01,1762.54780858498,1276.5541215821022,2248.5414955878578,1295.9817612731463,869.9038458423416,1722.059676703951,Aeropuerto Cerro Moreno
2026-02-01,1607.0369658298825,1046.1121969995243,2167.961734660241,1293.20910845535,812.166851235051,1774.2513656756487,Aeropuerto Cerro Moreno
2026-03-01,1607.0369658298825,1011.2832787063574,2202.7906529534075,1346.6372521651394,848.0441159781617,1845.2303883521172,Aeropuerto Cerro Moreno
2026-04-01,1607.0369658298825,978.3810065364394,2235.692925123326,1286.6677248729281,738.9214541483346,1834.4139955975215,Aeropuerto Cerro Moreno
2026-05-01,1607.0369658298825,947.1171414655562,2266.956790194209,1180.5726349008564,596.7132628649565,1764.4320069367564,Aeropuerto Cerro Moreno
2026-06-01,1607.0369658298825,917.2688642022939,2296.805067457471,1185.63819305527,580.300664578703,1790.9757215318368,Aeropuerto Cerro Moreno
2026-01-01,0.24241831987683207,0,24.305371546757428,0,0,28.042257182855813,FF.CC Ollague
2026-02-01,0.3635960024678704,0,27.484293182634083,0,0,31.341805171749492,FF.CC Ollague
2026-03-01,0.4641277701989419,0,29.61992275108499,0,0,33.20297602399879,FF.CC Ollague
2026-04-01,0.5475312163371464,0,31.12083135198239,4.137545424563784e-32,0,34.86976785631687,FF.CC Ollague
2026-05-01,0.6167246164406486,0,32.20842774974367,0,0,35.88281007195095,FF.CC Ollague
2026-06-01,0.6741290384347924,0,33.01571143409821,0,0,36.556341835456,FF.CC Ollague
2026-01-01,12778.566598270601,6147.536161462328,19409.597035078874,22268.938682471413,18132.537629553408,26405.339735389418,Jama
2026-02-01,7488.775072820063,0,16560.57222965458,14743.477092060019,9579.341832175927,19907.61235194411,Jama
2026-03-01,5384.259754901762,0,15417.848350002165,7282.471528623967,1956.4225423382677,12608.520514909666,Jama
2026-04-01,8111.006781809154,0,18196.968538084962,7412.924914156432,2056.463205878611,12769.386622434253,Jama
2026-05-01,5790.377876681394,0,15890.812766973071,4872.256446847925,0,10283.064244595047,Jama
2026-06-01,5341.921861380169,0,15442.629018881053,1920.638817933769,0,7334.206773980605,Jama
2026-01-01,4235.2849069486265,3258.6592512240077,5211.910562673245,3916.9333235586173,3037.8548757475783,4796.011771369656,Salar de Ollagüe
2026-02-01,3628.354065591972,2392.693416090122,4864.014715093822,2750.1837037284263,1751.6948168817266,3748.672590575126,Salar de Ollagüe
2026-03-01,3219.624750831857,1897.7021507714546,4541.54735089226,2574.8806814958134,1544.33421335432,3605.4271496373067,Salar de Ollagüe
